Date,Open,High,Low,Close,Adj Close,Volume
2023-07-19,152.75,155.21,152.22,154.25,144.4,"12,510,000"
2023-07-20,154.53,156.59,154.41,156.15,146.18,"9,935,900"
2023-07-21,155.8,156.14,154.69,154.95,145.05,"10,636,400"
2023-07-24,154.97,158.79,154.73,158.0,147.91,"14,381,400"
2023-07-25,157.3,157.72,155.96,156.82,146.8,"9,944,700"
2023-07-26,156.71,158.25,156.28,157.76,147.68,"8,728,600"
2023-07-27,157.77,158.78,155.55,156.02,146.06,"10,778,400"
2023-07-28,157.28,157.6,156.44,156.91,146.89,"9,103,800"
2023-07-31,157.18,159.38,157.15,157.96,147.87,"8,892,700"
2023-08-01,157.43,158.0,156.15,157.18,147.14,"6,853,900"
2023-08-02,155.56,155.69,153.94,155.4,145.47,"8,299,400"
2023-08-03,155.0,156.92,154.35,156.35,146.36,"6,084,000"
2023-08-04,156.4,157.8,155.7,156.02,146.06,"6,209,400"
2023-08-07,156.6,157.7,156.6,156.76,146.75,"7,251,800"
2023-08-08,154.32,155.98,152.59,155.88,145.92,"8,623,400"
2023-08-09,155.32,155.52,153.47,153.79,143.97,"6,277,800"
2023-08-10,154.38,155.44,153.09,153.56,143.75,"5,995,100"
2023-08-11,153.03,154.52,152.63,154.45,144.59,"5,180,700"
2023-08-14,153.61,154.92,152.92,154.77,144.89,"5,044,300"
2023-08-15,152.85,153.27,150.23,150.83,141.2,"10,300,300"
2023-08-16,150.6,150.96,149.68,150.19,140.6,"6,978,200"
2023-08-17,150.88,151.26,148.4,148.63,139.14,"9,953,900"
2023-08-18,147.65,149.5,147.44,148.97,139.46,"8,517,500"
2023-08-21,149.65,150.1,148.02,149.48,139.93,"8,327,000"
2023-08-22,149.26,149.64,145.85,146.38,137.03,"9,673,300"
2023-08-23,146.35,147.59,145.46,147.37,137.96,"7,858,000"
2023-08-24,147.5,149.41,146.99,147.23,137.83,"6,534,000"
2023-08-25,147.28,148.62,145.85,147.05,137.66,"6,695,500"
2023-08-28,147.57,148.61,147.13,147.56,138.14,"5,094,100"
2023-08-29,147.71,148.85,147.18,148.76,139.26,"6,337,000"
2023-08-30,148.62,149.15,147.19,148.16,138.7,"6,277,300"
2023-08-31,148.26,148.35,145.96,146.33,136.98,"10,933,900"
2023-09-01,146.09,148.08,145.7,146.82,137.44,"7,903,500"
2023-09-05,147.16,148.21,145.01,145.2,135.93,"7,854,700"
2023-09-06,144.7,145.54,144.11,144.96,135.7,"8,629,200"
2023-09-07,144.13,145.27,143.39,143.72,134.54,"8,373,700"
2023-09-08,143.37,144.12,142.65,143.83,134.64,"7,107,900"
2023-09-11,144.75,145.05,143.69,144.46,135.23,"6,854,200"
2023-09-12,144.5,147.32,144.05,146.34,136.99,"8,363,200"
2023-09-13,147.34,147.7,145.82,146.41,137.06,"8,325,900"
2023-09-14,147.84,149.9,147.52,149.25,139.72,"10,034,900"
2023-09-15,148.92,149.73,148.31,148.81,139.31,"19,863,400"
2023-09-18,148.16,149.14,147.75,149.12,139.6,"6,512,400"
2023-09-19,149.5,149.72,147.21,148.93,139.42,"7,943,400"
2023-09-20,149.65,150.25,148.14,148.3,138.83,"7,332,000"
2023-09-21,147.58,148.85,146.63,147.14,137.74,"8,052,400"
2023-09-22,147.29,147.51,145.19,145.73,136.42,"7,071,700"
2023-09-25,145.35,146.52,143.7,146.45,137.1,"7,044,700"
2023-09-26,144.6,145.84,144.23,144.93,135.67,"7,468,400"
2023-09-27,145.19,146.09,144.51,145.78,136.47,"6,717,800"
2023-09-28,146.28,148.87,146.01,147.59,138.16,"8,868,100"
2023-09-29,148.6,148.76,144.86,145.02,135.76,"11,917,800"
2023-10-02,144.83,145.62,142.63,143.77,134.59,"9,170,600"
2023-10-03,143.2,143.59,142.35,142.71,133.6,"9,431,100"
2023-10-04,143.19,143.47,141.93,143.35,134.19,"8,128,700"
2023-10-05,142.04,143.1,140.83,142.9,134.76,"8,576,200"
2023-10-06,142.91,145.88,142.14,145.1,136.84,"10,270,600"
2023-10-09,143.66,145.4,143.5,144.77,136.52,"6,964,900"
2023-10-10,145.42,146.77,145.28,145.65,137.35,"11,288,800"
2023-10-11,146.51,147.23,145.02,146.15,137.83,"8,698,200"
2023-10-12,146.3,146.96,145.13,145.81,137.5,"10,484,400"
2023-10-13,148.5,153.11,147.84,148.0,139.57,"29,427,000"
2023-10-16,149.45,149.52,146.72,147.85,139.43,"12,663,500"
2023-10-17,147.57,149.31,146.79,147.53,139.13,"11,482,700"
2023-10-18,146.59,147.48,145.37,145.91,137.6,"9,620,300"
2023-10-19,145.48,147.02,144.88,145.29,137.01,"11,143,600"
2023-10-20,144.57,145.14,142.12,142.95,134.81,"13,332,900"
2023-10-23,142.94,143.68,140.73,141.0,132.97,"10,133,400"
2023-10-24,141.19,141.73,140.36,141.17,133.13,"8,881,400"
2023-10-25,140.57,141.18,139.51,140.4,132.4,"8,242,600"
2023-10-26,139.76,141.67,139.43,140.76,132.74,"9,109,400"
2023-10-27,138.95,139.1,135.19,135.69,127.96,"17,434,700"
2023-10-30,136.44,138.04,136.04,137.42,129.59,"9,855,500"
2023-10-31,137.71,139.24,137.47,139.06,131.14,"9,672,500"
2023-11-01,139.25,140.53,138.47,138.94,131.03,"9,432,000"
2023-11-02,140.09,141.48,139.23,141.42,133.36,"10,186,200"
2023-11-03,142.19,143.77,141.85,143.0,134.85,"9,538,700"
2023-11-06,143.17,144.19,142.79,144.08,135.87,"7,625,100"
2023-11-07,143.51,144.26,142.82,144.01,135.81,"6,297,900"
2023-11-08,144.11,144.84,143.62,144.72,136.48,"7,618,200"
2023-11-09,145.44,145.65,143.7,144.29,136.07,"7,992,500"
2023-11-10,144.94,146.48,144.08,146.43,138.09,"7,983,300"
2023-11-13,145.7,146.25,145.16,145.78,137.48,"6,676,300"
2023-11-14,146.68,149.25,146.52,148.44,139.98,"9,927,700"
2023-11-15,148.46,150.16,148.46,149.74,141.21,"8,365,300"
2023-11-16,150.09,151.53,150.09,151.45,142.82,"8,126,200"
2023-11-17,152.2,152.86,151.54,152.82,144.12,"7,812,400"
2023-11-20,152.08,153.75,151.92,153.29,144.56,"7,019,000"
2023-11-21,153.2,153.63,152.57,152.97,144.26,"7,083,500"
2023-11-22,153.41,153.88,152.9,153.33,144.6,"5,174,500"
2023-11-24,153.59,154.44,153.28,153.54,144.79,"3,496,900"
2023-11-27,153.43,153.53,152.71,153.19,144.46,"6,259,100"
2023-11-28,153.22,153.87,152.72,153.54,144.79,"6,582,700"
2023-11-29,154.17,155.63,154.0,154.32,145.53,"9,126,100"
2023-11-30,154.91,156.13,154.38,156.08,147.19,"9,869,800"
2023-12-01,155.82,157.86,155.82,156.84,147.91,"8,916,000"
2023-12-04,156.02,158.05,155.88,157.99,148.99,"9,607,500"
2023-12-05,157.26,158.5,156.97,157.97,148.97,"9,135,600"
2023-12-06,158.84,159.22,156.0,156.31,147.41,"9,366,000"
2023-12-07,156.69,157.31,156.15,156.79,147.86,"8,130,900"
2023-12-08,157.26,158.78,156.98,158.52,149.49,"7,369,400"
2023-12-11,158.52,159.3,158.15,159.1,150.04,"8,093,900"
2023-12-12,159.23,160.65,158.88,160.52,151.38,"10,223,000"
2023-12-13,160.52,162.03,159.77,161.06,151.89,"12,379,100"
2023-12-14,161.83,164.84,161.71,163.99,154.65,"13,643,000"
2023-12-15,163.08,165.28,162.39,165.23,155.82,"20,309,300"
2023-12-18,165.92,167.13,165.63,166.23,156.76,"8,469,600"
2023-12-19,166.0,168.47,165.55,168.45,158.86,"10,345,700"
2023-12-20,167.99,169.41,166.45,166.55,157.06,"10,734,700"
2023-12-21,166.84,168.09,165.68,167.5,157.96,"7,601,700"
2023-12-22,167.5,168.23,167.23,167.4,157.86,"6,576,300"
2023-12-26,167.46,168.77,167.18,168.39,158.8,"4,683,600"
2023-12-27,167.84,169.47,167.58,169.4,159.75,"6,428,600"
2023-12-28,169.35,170.66,169.0,170.3,160.6,"6,320,100"
2023-12-29,170.0,170.69,169.63,170.1,160.41,"6,435,100"
2024-01-02,169.09,172.17,168.91,172.08,162.28,"9,977,400"
2024-01-03,171.86,172.04,170.37,171.33,161.57,"9,852,300"
2024-01-04,170.64,173.35,170.54,171.41,162.64,"11,972,500"
2024-01-05,171.47,173.38,171.47,172.27,163.46,"10,066,000"
2024-01-08,172.02,172.36,169.49,172.02,163.22,"11,229,900"
2024-01-09,171.62,171.79,170.1,170.66,161.93,"9,923,600"
2024-01-10,170.0,171.08,168.95,171.02,162.27,"9,670,200"
2024-01-11,170.33,170.36,168.64,170.3,161.59,"11,919,500"
2024-01-12,173.8,176.31,168.9,169.05,160.4,"19,436,500"
2024-01-16,164.87,168.09,164.3,167.99,159.4,"17,206,400"
2024-01-17,167.34,169.07,166.49,167.09,158.54,"11,107,500"
2024-01-18,167.12,167.53,165.24,167.42,158.86,"9,382,300"
2024-01-19,167.55,170.57,167.08,170.31,161.6,"13,115,700"
2024-01-22,170.46,171.98,169.71,170.11,161.41,"12,837,500"
2024-01-23,169.67,169.75,168.44,168.99,160.35,"8,360,800"
2024-01-24,169.36,171.01,168.86,170.5,161.78,"9,967,100"
2024-01-25,172.31,172.99,170.91,172.94,164.09,"8,873,500"
2024-01-26,172.61,173.06,171.78,172.28,163.47,"7,443,000"
2024-01-29,172.24,172.84,171.3,172.73,163.9,"6,971,200"
2024-01-30,172.83,176.76,172.83,176.27,167.25,"10,822,100"
2024-01-31,176.2,178.3,174.34,174.36,165.44,"11,521,800"
2024-02-01,173.64,174.84,171.43,173.73,164.84,"9,354,800"
2024-02-02,173.3,175.82,173.26,174.73,165.79,"8,607,600"
2024-02-05,173.86,175.09,172.92,174.5,165.58,"7,820,200"
2024-02-06,174.61,175.87,173.76,175.1,166.14,"6,764,800"
2024-02-07,175.69,175.87,173.96,175.43,166.46,"7,225,500"
2024-02-08,175.0,175.31,173.57,174.8,165.86,"6,060,300"
2024-02-09,175.0,175.1,173.67,175.01,166.06,"6,296,700"
2024-02-12,174.78,176.81,173.7,175.79,166.8,"8,539,300"
2024-02-13,175.32,176.23,172.62,174.26,165.35,"8,397,600"
2024-02-14,175.07,176.1,174.42,176.03,167.03,"7,056,700"
2024-02-15,176.15,180.21,176.15,179.87,170.67,"8,723,400"
2024-02-16,179.61,179.98,178.16,179.03,169.87,"8,152,600"
2024-02-20,179.19,180.46,178.41,179.73,170.54,"9,668,000"
2024-02-21,179.95,180.99,178.52,180.9,171.65,"7,024,000"
2024-02-22,181.82,183.42,181.24,183.07,173.71,"9,296,500"
2024-02-23,183.81,185.2,183.19,183.99,174.58,"7,105,800"
2024-02-26,183.75,184.46,182.48,183.36,173.98,"7,145,400"
2024-02-27,183.31,183.54,182.24,183.45,174.07,"5,717,100"
2024-02-28,183.43,185.2,182.96,184.38,174.95,"6,131,600"
2024-02-29,185.66,186.43,183.85,186.06,176.54,"9,643,000"
2024-03-01,185.7,186.44,185.1,185.29,175.81,"6,311,800"
2024-03-04,184.71,187.59,184.27,186.68,177.13,"7,063,600"
2024-03-05,186.36,189.3,186.36,188.55,178.91,"6,617,800"
2024-03-06,189.25,190.07,187.63,189.53,179.84,"7,572,900"
2024-03-07,189.91,190.5,186.63,187.87,178.26,"7,618,300"
2024-03-08,188.44,190.46,187.92,188.22,178.59,"6,172,200"
2024-03-11,187.28,188.44,186.22,188.29,178.66,"5,762,600"
2024-03-12,188.95,190.16,187.91,189.84,180.13,"5,708,400"
2024-03-13,190.36,191.73,189.84,191.38,181.59,"7,795,500"
2024-03-14,191.03,191.63,187.1,187.97,178.36,"10,310,900"
2024-03-15,186.48,190.94,186.48,190.3,180.57,"17,214,200"
2024-03-18,190.63,192.7,189.89,192.66,182.81,"9,013,800"
2024-03-19,192.71,193.93,192.38,193.79,183.88,"8,478,700"
2024-03-20,194.19,196.56,193.61,196.33,186.29,"9,367,000"
2024-03-21,196.52,199.43,196.33,199.06,188.88,"11,203,800"
2024-03-22,199.01,200.48,196.54,196.62,186.56,"8,108,800"
2024-03-25,196.6,196.94,194.36,194.82,184.86,"8,620,000"
2024-03-26,194.59,196.66,194.06,195.73,185.72,"5,961,500"
2024-03-27,196.5,199.6,196.38,199.52,189.32,"8,725,800"
2024-03-28,199.49,200.72,198.54,200.3,190.06,"8,628,300"
2024-04-01,199.99,200.94,198.57,198.94,188.77,"7,309,000"
2024-04-02,198.39,199.78,198.08,198.86,188.69,"7,014,700"
2024-04-03,199.04,199.56,197.7,198.3,188.16,"9,353,400"
2024-04-04,199.15,199.68,195.55,195.65,186.73,"9,243,800"
2024-04-05,196.16,198.12,195.11,197.45,188.44,"6,532,300"
2024-04-08,197.62,198.98,197.62,198.48,189.43,"8,001,000"
2024-04-09,198.07,198.88,194.91,197.15,188.16,"7,351,500"
2024-04-10,195.55,197.07,194.18,195.47,186.55,"7,681,400"
2024-04-11,196.0,196.57,193.24,195.43,186.52,"10,137,700"
2024-04-12,188.32,188.93,182.54,182.79,174.45,"31,532,300"
2024-04-15,184.5,187.46,182.2,182.89,174.55,"14,766,600"
2024-04-16,182.9,183.16,179.65,180.8,172.55,"16,451,800"
2024-04-17,181.37,182.42,179.2,180.08,171.87,"9,017,100"
2024-04-18,181.1,183.36,179.97,181.25,172.98,"9,557,700"
2024-04-19,182.4,185.88,181.41,185.8,177.33,"13,402,300"
2024-04-22,185.99,190.13,185.98,189.41,180.77,"11,529,700"
2024-04-23,191.13,192.23,190.52,192.14,183.38,"9,144,400"
2024-04-24,190.53,193.23,190.17,193.08,184.27,"6,964,900"
2024-04-25,192.25,193.94,191.18,193.37,184.55,"9,802,300"
2024-04-26,193.57,194.87,193.06,193.49,184.66,"6,413,700"
2024-04-29,193.48,194.26,192.43,193.28,184.46,"5,387,800"
2024-04-30,192.81,194.99,191.64,191.74,182.99,"8,153,700"
2024-05-01,192.27,194.46,190.79,191.86,183.11,"7,445,300"
2024-05-02,193.07,193.5,189.52,191.66,182.92,"6,501,700"
2024-05-03,192.0,192.53,188.46,190.51,181.82,"8,922,800"
2024-05-06,191.73,192.2,189.82,192.0,183.24,"7,911,100"
2024-05-07,191.7,192.93,191.65,191.75,183.0,"7,688,800"
2024-05-08,191.0,196.65,191.0,195.65,186.73,"9,227,600"
2024-05-09,195.17,197.59,195.1,197.5,188.49,"7,977,300"
2024-05-10,198.54,199.34,198.27,198.77,189.7,"7,529,800"
2024-05-13,198.8,199.85,198.04,198.73,189.67,"7,049,200"
2024-05-14,199.0,201.58,198.16,201.51,192.32,"8,596,200"
2024-05-15,202.01,202.69,199.77,202.11,192.89,"8,370,000"
2024-05-16,202.22,204.48,201.99,202.47,193.24,"8,497,900"
2024-05-17,203.81,205.05,202.81,204.79,195.45,"9,260,500"
2024-05-20,204.39,205.88,195.4,195.58,186.66,"17,373,300"
2024-05-21,197.0,199.9,196.6,199.52,190.42,"14,420,800"
2024-05-22,199.0,200.94,197.69,198.31,189.26,"9,425,300"
2024-05-23,197.81,198.3,196.07,196.92,187.94,"8,069,400"
2024-05-24,197.75,200.76,197.56,200.71,191.56,"7,356,200"
2024-05-28,199.86,200.41,198.66,199.5,190.4,"6,910,200"
2024-05-29,198.0,198.99,196.89,198.11,189.07,"6,120,000"
2024-05-30,198.56,199.85,198.4,199.33,190.24,"6,829,100"
2024-05-31,199.3,203.3,198.35,202.63,193.39,"14,417,900"
2024-06-03,202.31,202.42,199.19,201.82,192.61,"6,444,300"
2024-06-04,200.16,201.98,198.28,199.16,190.08,"6,848,300"
2024-06-05,199.76,199.82,196.92,197.26,188.26,"8,351,600"
2024-06-06,197.26,198.02,195.33,196.91,187.93,"7,640,300"
2024-06-07,197.43,200.92,197.01,199.95,190.83,"6,964,500"
2024-06-10,199.24,200.84,198.44,199.61,190.51,"6,070,800"
2024-06-11,197.91,197.94,193.6,194.36,185.5,"9,235,300"
2024-06-12,196.0,196.72,191.31,191.53,182.79,"12,751,300"
2024-06-13,192.32,194.58,190.88,193.66,184.83,"8,587,800"
2024-06-14,191.45,194.86,191.42,193.78,184.94,"6,874,000"
2024-06-17,193.48,195.58,192.64,194.98,186.09,"8,725,400"
2024-06-18,194.6,197.96,194.13,197.0,188.01,"9,023,000"
2024-06-20,196.39,199.45,196.11,198.67,189.61,"8,731,100"
2024-06-21,196.71,197.17,194.22,196.3,187.35,"20,972,100"
2024-06-24,197.81,199.23,197.1,198.88,189.81,"9,785,900"
2024-06-25,198.09,200.07,197.74,198.07,189.04,"6,862,500"
2024-06-26,197.45,197.94,196.28,197.43,188.43,"7,758,600"
2024-06-27,197.44,199.86,196.9,199.17,190.09,"7,913,500"
2024-06-28,200.01,202.6,199.3,202.26,193.03,"15,307,600"
2024-07-01,202.84,207.09,202.66,205.45,196.08,"10,205,800"
2024-07-02,205.29,208.86,204.77,208.83,199.31,"7,802,900"
2024-07-03,209.55,210.38,207.65,208.69,199.17,"5,560,900"
2024-07-05,206.99,207.37,204.52,204.79,196.53,"8,093,100"
2024-07-08,205.04,206.9,203.97,205.17,196.9,"8,707,000"
2024-07-09,205.63,209.76,205.45,207.63,199.26,"9,058,900"
2024-07-10,206.14,207.97,205.58,207.8,199.42,"8,328,500"
2024-07-11,206.21,208.1,205.38,207.45,199.09,"10,658,100"
2024-07-12,204.0,207.45,202.1,204.94,196.68,"15,443,400"
2024-07-15,207.19,211.61,206.72,210.05,201.58,"10,719,700"
2024-07-16,210.0,213.74,208.08,213.62,205.01,"11,557,000"
2024-07-17,213.8,217.56,213.27,216.87,208.13,"11,572,500"
2024-07-18,215.63,216.64,209.24,209.98,201.51,"12,415,100"
2024-07-19,211.2,212.35,208.92,209.78,201.32,"8,095,900"
2024-07-22,210.46,212.17,209.71,210.28,201.8,"7,663,200"
2024-07-23,211.02,211.48,209.35,210.33,201.85,"5,557,300"
2024-07-24,209.55,212.03,208.07,208.59,200.18,"7,119,000"
2024-07-25,208.65,210.19,208.05,208.67,200.26,"6,403,800"
2024-07-26,209.24,213.16,208.62,212.24,203.68,"8,027,800"
2024-07-29,212.65,213.61,210.55,210.85,202.35,"6,533,600"
2024-07-30,213.23,215.79,212.96,215.19,206.51,"8,850,700"
2024-07-31,214.78,216.39,212.67,212.8,204.22,"9,071,600"
2024-08-01,213.2,213.83,206.38,207.96,199.57,"10,918,600"
2024-08-02,203.88,204.67,196.89,199.14,191.11,"18,041,700"
2024-08-05,194.05,196.17,190.9,194.9,187.04,"13,927,000"
2024-08-06,195.4,202.6,194.0,200.34,192.26,"10,605,800"
2024-08-07,203.51,205.75,200.2,200.4,192.32,"9,204,400"
2024-08-08,202.47,204.91,201.79,204.06,195.83,"7,761,200"
2024-08-09,203.47,206.47,202.9,205.8,197.5,"5,540,200"
2024-08-12,206.41,207.14,203.66,206.19,197.88,"6,936,000"
2024-08-13,207.73,208.09,205.4,207.94,199.56,"6,387,800"
2024-08-14,207.74,210.76,207.12,210.24,201.76,"6,999,800"
2024-08-15,213.0,213.89,211.1,211.55,203.02,"7,001,000"
2024-08-16,211.69,214.09,211.59,213.97,205.34,"7,931,200"
2024-08-19,214.0,215.53,213.82,215.45,206.76,"6,090,800"
2024-08-20,215.0,216.0,213.68,214.52,205.87,"5,640,000"
2024-08-21,214.43,215.0,212.84,214.6,205.95,"5,202,300"
2024-08-22,214.58,216.8,214.34,216.63,207.9,"5,247,100"
2024-08-23,217.6,219.19,216.5,218.31,209.51,"7,214,000"
2024-08-26,219.01,219.68,218.05,219.17,210.33,"5,105,200"
2024-08-27,219.51,220.42,219.19,220.18,211.3,"5,185,200"
2024-08-28,219.25,222.21,219.19,221.29,212.37,"6,506,400"
2024-08-29,222.15,222.98,218.94,222.21,213.25,"6,416,100"
2024-08-30,222.5,225.48,221.93,224.8,215.74,"8,574,100"
2024-09-03,222.3,224.1,219.24,220.3,211.42,"8,956,100"
2024-09-04,221.04,222.07,217.21,219.33,210.49,"7,389,500"
2024-09-05,220.15,220.8,216.03,217.63,208.85,"8,067,900"
2024-09-06,217.6,218.74,211.09,212.46,203.89,"7,777,000"
2024-09-09,215.19,218.15,214.18,216.81,208.07,"8,935,100"
2024-09-10,218.6,218.64,200.61,205.56,197.27,"28,406,900"
2024-09-11,205.25,207.7,201.83,207.23,198.87,"13,658,700"
2024-09-12,207.65,208.78,204.89,206.6,198.27,"9,054,400"
2024-09-13,206.86,207.85,203.02,204.32,196.08,"10,226,700"
2024-09-16,205.83,208.21,205.59,207.86,199.48,"8,634,900"
2024-09-17,207.73,209.93,207.66,209.25,200.81,"7,573,300"
2024-09-18,209.01,211.34,206.7,207.53,199.16,"8,259,900"
2024-09-19,209.78,211.91,207.34,210.48,201.99,"11,635,200"
2024-09-20,209.93,211.42,209.5,211.09,202.58,"20,885,000"
2024-09-23,211.0,211.8,209.99,211.44,202.91,"7,223,500"
2024-09-24,211.15,212.95,210.37,211.59,203.06,"7,323,200"
2024-09-25,211.68,212.24,208.61,210.19,201.71,"8,976,500"
2024-09-26,211.13,211.7,209.01,209.78,201.32,"7,807,500"
2024-09-27,210.65,212.44,209.33,210.5,202.01,"7,032,500"
2024-09-30,206.31,210.96,205.26,210.86,202.36,"8,663,800"
2024-10-01,208.9,209.09,206.19,207.04,198.69,"8,540,100"
2024-10-02,207.08,208.95,205.69,207.29,198.93,"5,810,900"
2024-10-03,206.17,206.49,204.34,205.23,196.95,"7,251,300"
2024-10-04,209.3,211.67,206.91,211.22,203.95,"10,211,700"
2024-10-07,211.03,213.33,209.69,210.93,203.67,"6,718,900"
2024-10-08,210.58,211.33,208.38,210.75,203.49,"6,021,800"
2024-10-09,209.7,214.24,209.38,213.42,206.07,"7,024,000"
2024-10-10,214.81,214.81,211.47,212.84,205.51,"7,927,100"
2024-10-11,215.67,224.63,215.16,222.29,214.63,"18,320,700"
2024-10-14,223.2,223.7,218.88,221.48,213.85,"9,048,900"
2024-10-15,223.66,225.45,221.82,222.39,214.73,"9,235,800"
2024-10-16,222.33,223.68,221.04,223.64,215.94,"6,382,500"
2024-10-17,224.27,225.85,223.31,224.42,216.69,"6,470,200"
2024-10-18,225.0,225.92,223.1,225.37,217.61,"7,000,500"
2024-10-21,225.22,225.7,222.9,223.0,215.32,"5,870,000"
2024-10-22,223.02,225.28,221.1,224.12,216.4,"9,586,800"
2024-10-23,223.66,224.8,222.53,223.41,215.72,"6,180,500"
2024-10-24,221.83,225.06,221.66,224.98,217.23,"6,002,200"
2024-10-25,225.0,225.62,220.88,222.31,214.65,"6,369,700"
2024-10-28,223.35,225.64,222.95,225.5,217.73,"6,843,000"
2024-10-29,225.21,226.75,222.81,222.9,215.22,"6,580,000"
2024-10-30,222.54,226.31,221.58,224.41,216.68,"7,110,900"
2024-10-31,224.7,225.69,221.82,221.92,214.28,"7,829,900"
2024-11-01,223.56,226.15,222.7,222.94,215.26,"6,923,500"
2024-11-04,222.65,223.76,219.17,219.78,212.21,"8,229,600"
2024-11-05,220.03,221.96,220.0,221.49,213.86,"5,600,700"
2024-11-06,235.0,248.0,234.77,247.06,238.55,"23,987,800"
2024-11-07,244.5,244.57,235.22,236.38,228.24,"16,451,100"
2024-11-08,239.34,239.34,235.78,236.98,228.82,"9,502,100"
2024-11-11,240.0,242.1,239.0,239.29,231.05,"9,017,100"
2024-11-12,240.55,241.46,238.76,239.56,231.31,"6,861,000"
2024-11-13,240.58,244.09,240.31,241.16,232.85,"11,472,600"
2024-11-14,242.42,244.29,241.05,241.87,233.54,"10,172,200"
2024-11-15,241.46,246.42,241.46,245.31,236.86,"11,518,800"
2024-11-18,247.76,247.93,242.68,245.03,236.59,"9,051,400"
2024-11-19,242.25,245.15,241.55,243.09,234.72,"6,792,700"
2024-11-20,244.4,244.61,238.64,240.78,232.49,"9,015,300"
2024-11-21,243.23,245.49,242.11,244.76,236.33,"8,783,500"
2024-11-22,243.61,249.15,243.03,248.55,239.99,"7,997,300"
2024-11-25,249.59,254.31,249.06,250.29,241.67,"10,295,400"
2024-11-26,250.49,251.0,248.34,249.97,241.36,"6,212,100"
2024-11-27,249.35,251.19,248.77,249.79,241.19,"5,472,300"
2024-11-29,249.86,251.77,249.45,249.72,241.12,"5,494,800"
2024-12-02,249.55,250.25,245.03,246.25,237.77,"8,899,700"
2024-12-03,248.23,249.04,244.63,244.82,236.39,"6,657,700"
2024-12-04,244.7,245.35,242.23,243.4,235.02,"7,346,300"
2024-12-05,245.39,247.18,244.62,245.48,237.03,"6,572,500"
2024-12-06,245.7,247.74,244.84,247.36,238.84,"5,519,700"
2024-12-09,247.13,247.87,243.76,243.81,235.41,"7,076,500"
2024-12-10,243.89,247.96,242.22,242.86,234.5,"9,108,300"
2024-12-11,244.0,244.27,242.18,243.53,235.14,"7,884,400"
2024-12-12,243.0,244.1,241.04,241.53,233.21,"6,113,800"
2024-12-13,242.07,242.72,239.14,239.94,231.68,"10,392,700"
2024-12-16,240.61,240.67,237.52,239.58,231.33,"9,032,000"
2024-12-17,238.65,239.02,236.63,238.36,230.15,"8,083,600"
2024-12-18,239.0,239.07,229.53,230.37,222.44,"11,322,400"
2024-12-19,232.27,236.36,232.27,232.96,224.94,"11,790,800"
2024-12-20,231.92,239.21,231.59,237.6,229.42,"32,348,400"
2024-12-23,236.07,238.62,234.88,238.39,230.18,"8,611,500"
2024-12-24,239.43,242.49,239.07,242.31,233.96,"3,729,100"
2024-12-26,241.43,243.26,240.79,243.14,234.77,"4,451,800"
2024-12-27,242.72,243.39,240.04,241.17,232.86,"5,730,200"
2024-12-30,238.77,240.84,237.11,239.32,231.08,"5,723,800"
2024-12-31,240.05,241.44,239.03,239.71,231.45,"4,871,000"
